State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Los Angeles,6,37,26-04-2015,77,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,27-04-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,28-04-2015,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,29-04-2015,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-04-2015,125,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,17
California,Los Angeles,6,37,01-05-2015,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,02-05-2015,74,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,03-05-2015,77,Moderate,Ozone,06-037-0016,17
California,Los Angeles,6,37,04-05-2015,59,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-05-2015,69,Moderate,PM2.5,06-037-4002,16
California,Los Angeles,6,37,06-05-2015,54,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,07-05-2015,55,Moderate,PM2.5,06-037-1103,15
California,Los Angeles,6,37,08-05-2015,50,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,09-05-2015,64,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,10-05-2015,97,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,11-05-2015,87,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-05-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,13-05-2015,97,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,14-05-2015,49,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-05-2015,58,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,16-05-2015,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,17-05-2015,93,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,18-05-2015,79,Moderate,PM2.5,06-037-4002,17
California,Los Angeles,6,37,19-05-2015,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,20-05-2015,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,21-05-2015,60,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,22-05-2015,53,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,23-05-2015,54,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,24-05-2015,71,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,25-05-2015,84,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,26-05-2015,93,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,27-05-2015,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,28-05-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,29-05-2015,159,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,30-05-2015,172,Unhealthy,Ozone,06-037-1201,17
California,Los Angeles,6,37,31-05-2015,154,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,01-06-2015,100,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,02-06-2015,100,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,03-06-2015,67,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,04-06-2015,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-06-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,06-06-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,07-06-2015,140,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,08-06-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,09-06-2015,61,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,10-06-2015,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,11-06-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-06-2015,84,Moderate,Ozone,06-037-9033,15
California,Los Angeles,6,37,13-06-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,14-06-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-1701,15
California,Los Angeles,6,37,15-06-2015,154,Unhealthy,Ozone,06-037-6012,15
California,Los Angeles,6,37,16-06-2015,174,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,17-06-2015,192,Unhealthy,Ozone,06-037-9033,16
California,Los Angeles,6,37,18-06-2015,174,Unhealthy,Ozone,06-037-1701,15
California,Los Angeles,6,37,19-06-2015,190,Unhealthy,Ozone,06-037-6012,15
California,Los Angeles,6,37,20-06-2015,203,Very Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,21-06-2015,154,Unhealthy,Ozone,06-037-6012,15
California,Los Angeles,6,37,22-06-2015,187,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,23-06-2015,177,Unhealthy,Ozone,06-037-9033,16
California,Los Angeles,6,37,24-06-2015,195,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,25-06-2015,179,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,26-06-2015,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
California,Los Angeles,6,37,27-06-2015,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,28-06-2015,166,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,29-06-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-06-2015,161,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,01-07-2015,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,02-07-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,03-07-2015,97,Moderate,Ozone,06-037-0016,15
California,Los Angeles,6,37,04-07-2015,111,Unhealthy for Sensitive Groups,PM2.5,06-037-0016,15
California,Los Angeles,6,37,05-07-2015,167,Unhealthy,PM2.5,06-037-0016,16
California,Los Angeles,6,37,06-07-2015,87,Moderate,Ozone,06-037-9033,15
California,Los Angeles,6,37,07-07-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,08-07-2015,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,09-07-2015,62,Moderate,PM2.5,06-037-1201,14
California,Los Angeles,6,37,10-07-2015,57,Moderate,PM2.5,06-037-1201,15
California,Los Angeles,6,37,11-07-2015,80,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-07-2015,74,Moderate,Ozone,06-037-9033,15
California,Los Angeles,6,37,13-07-2015,77,Moderate,Ozone,06-037-9033,15
California,Los Angeles,6,37,14-07-2015,66,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,15-07-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,16-07-2015,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,17-07-2015,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,18-07-2015,63,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,19-07-2015,58,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,20-07-2015,54,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,21-07-2015,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,22-07-2015,85,Moderate,PM10,06-037-9033,16
California,Los Angeles,6,37,23-07-2015,58,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,24-07-2015,90,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,25-07-2015,100,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,26-07-2015,90,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,27-07-2015,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,28-07-2015,177,Unhealthy,Ozone,06-037-9033,16
California,Los Angeles,6,37,29-07-2015,151,Unhealthy,Ozone,06-037-1701,17
California,Los Angeles,6,37,30-07-2015,112,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,31-07-2015,115,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,01-08-2015,133,Unhealthy for Sensitive Groups,Ozone,06-037-1701,17
California,Los Angeles,6,37,02-08-2015,133,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,03-08-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,04-08-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-1701,17
California,Los Angeles,6,37,05-08-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,06-08-2015,77,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,07-08-2015,87,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,08-08-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,09-08-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,10-08-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,11-08-2015,115,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,12-08-2015,119,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,13-08-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,14-08-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-08-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,16-08-2015,177,Unhealthy,Ozone,06-037-1701,16
California,Los Angeles,6,37,17-08-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,18-08-2015,156,Unhealthy,Ozone,06-037-9033,16
California,Los Angeles,6,37,19-08-2015,150,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,20-08-2015,164,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,21-08-2015,169,Unhealthy,Ozone,06-037-9033,15
California,Los Angeles,6,37,22-08-2015,161,Unhealthy,Ozone,06-037-9033,17
California,Los Angeles,6,37,23-08-2015,151,Unhealthy,Ozone,06-037-1701,15
California,Los Angeles,6,37,24-08-2015,151,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,25-08-2015,84,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,26-08-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,14
California,Los Angeles,6,37,27-08-2015,151,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,28-08-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,29-08-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
California,Los Angeles,6,37,30-08-2015,80,Moderate,Ozone,06-037-6012,15
California,Los Angeles,6,37,31-08-2015,93,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,01-09-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,02-09-2015,150,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,03-09-2015,97,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,04-09-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-09-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,06-09-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,07-09-2015,67,Moderate,Ozone,06-037-0113,16
California,Los Angeles,6,37,08-09-2015,58,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,09-09-2015,77,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,10-09-2015,154,Unhealthy,Ozone,06-037-9033,16
California,Los Angeles,6,37,11-09-2015,133,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-09-2015,64,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,13-09-2015,67,Moderate,Ozone,06-037-1701,16
California,Los Angeles,6,37,14-09-2015,63,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,15-09-2015,49,Good,PM2.5,06-037-1201,17
California,Los Angeles,6,37,16-09-2015,68,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,17-09-2015,64,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,18-09-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,19-09-2015,179,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,20-09-2015,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,21-09-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,22-09-2015,147,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-09-2015,161,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,24-09-2015,169,Unhealthy,Ozone,06-037-0016,17
California,Los Angeles,6,37,25-09-2015,136,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,26-09-2015,154,Unhealthy,Ozone,06-037-1701,16
California,Los Angeles,6,37,27-09-2015,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,28-09-2015,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,29-09-2015,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,30-09-2015,140,Unhealthy for Sensitive Groups,Ozone,06-037-1701,17
California,Los Angeles,6,37,01-10-2015,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,02-10-2015,56,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,03-10-2015,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,04-10-2015,58,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-10-2015,54,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,06-10-2015,56,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,07-10-2015,71,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,08-10-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,09-10-2015,101,Unhealthy for Sensitive Groups,Ozone,06-037-5005,16
California,Los Angeles,6,37,10-10-2015,93,Moderate,Ozone,06-037-5005,15
California,Los Angeles,6,37,11-10-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-5005,16
California,Los Angeles,6,37,12-10-2015,112,Unhealthy for Sensitive Groups,Ozone,06-037-5005,17
California,Los Angeles,6,37,13-10-2015,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,14-10-2015,65,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,15-10-2015,59,Moderate,PM2.5,06-037-1103,17
California,Los Angeles,6,37,16-10-2015,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,17-10-2015,62,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,18-10-2015,56,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,19-10-2015,56,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,20-10-2015,57,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,21-10-2015,55,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,22-10-2015,61,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-10-2015,69,Moderate,PM2.5,06-037-1103,15
California,Los Angeles,6,37,24-10-2015,58,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,25-10-2015,61,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,26-10-2015,97,Moderate,Ozone,06-037-5005,16
California,Los Angeles,6,37,27-10-2015,74,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,28-10-2015,72,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,29-10-2015,46,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-10-2015,52,Moderate,NO2,06-037-1103,17
California,Los Angeles,6,37,31-10-2015,54,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,01-11-2015,108,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,02-11-2015,59,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,03-11-2015,45,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,04-11-2015,42,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-11-2015,49,Good,PM2.5,06-037-1201,17
California,Los Angeles,6,37,06-11-2015,52,Moderate,PM2.5,06-037-4004,16
California,Los Angeles,6,37,07-11-2015,51,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,08-11-2015,56,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,09-11-2015,59,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,10-11-2015,50,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,11-11-2015,48,Good,NO2,06-037-4006,17
California,Los Angeles,6,37,12-11-2015,54,Moderate,NO2,06-037-1103,16
California,Los Angeles,6,37,13-11-2015,62,Moderate,NO2,06-037-4006,16
California,Los Angeles,6,37,14-11-2015,72,Moderate,PM2.5,06-037-1302,17
California,Los Angeles,6,37,15-11-2015,63,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,16-11-2015,40,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,17-11-2015,55,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,18-11-2015,67,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,19-11-2015,72,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,20-11-2015,73,Moderate,NO2,06-037-1103,17
California,Los Angeles,6,37,21-11-2015,64,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,22-11-2015,48,Good,NO2,06-037-4006,16
California,Los Angeles,6,37,23-11-2015,61,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,24-11-2015,60,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,25-11-2015,52,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,26-11-2015,65,Moderate,PM2.5,06-037-1302,17
California,Los Angeles,6,37,27-11-2015,60,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,28-11-2015,57,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,29-11-2015,50,Good,PM2.5,06-037-1201,17
California,Los Angeles,6,37,30-11-2015,62,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,01-12-2015,72,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,02-12-2015,63,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,03-12-2015,61,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,04-12-2015,62,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-12-2015,65,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,06-12-2015,61,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,07-12-2015,66,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,08-12-2015,71,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,09-12-2015,88,Moderate,PM2.5,06-037-1103,15
California,Los Angeles,6,37,10-12-2015,76,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,11-12-2015,47,Good,NO2,06-037-4008,17
California,Los Angeles,6,37,12-12-2015,39,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,13-12-2015,51,Moderate,PM2.5,06-037-4004,16
California,Los Angeles,6,37,14-12-2015,38,Good,Ozone,06-037-9033,17
California,Los Angeles,6,37,15-12-2015,53,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,16-12-2015,58,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,17-12-2015,67,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,18-12-2015,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,19-12-2015,81,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,20-12-2015,73,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,21-12-2015,76,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,22-12-2015,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,23-12-2015,54,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,24-12-2015,58,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,25-12-2015,52,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,26-12-2015,57,Moderate,PM2.5,06-037-1302,17
California,Los Angeles,6,37,27-12-2015,74,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,28-12-2015,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,29-12-2015,63,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,30-12-2015,83,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,31-12-2015,84,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,01-01-2016,101,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,17
California,Los Angeles,6,37,02-01-2016,80,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,03-01-2016,100,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,04-01-2016,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-01-2016,53,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,06-01-2016,61,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,07-01-2016,57,Moderate,PM2.5,06-037-1201,15
California,Los Angeles,6,37,08-01-2016,59,Moderate,PM2.5,06-037-4008,15
California,Los Angeles,6,37,09-01-2016,75,Moderate,PM2.5,06-037-1201,15
California,Los Angeles,6,37,10-01-2016,75,Moderate,PM2.5,06-037-1201,15
California,Los Angeles,6,37,11-01-2016,73,Moderate,PM2.5,06-037-4008,15
California,Los Angeles,6,37,12-01-2016,60,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,13-01-2016,71,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,14-01-2016,75,Moderate,PM2.5,06-037-1103,15
California,Los Angeles,6,37,15-01-2016,71,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,16-01-2016,81,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,17-01-2016,100,Moderate,PM2.5,06-037-4004,16
California,Los Angeles,6,37,18-01-2016,72,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,19-01-2016,65,Moderate,PM2.5,06-037-0016,17
California,Los Angeles,6,37,20-01-2016,73,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,21-01-2016,54,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,22-01-2016,68,Moderate,PM2.5,06-037-4004,17
California,Los Angeles,6,37,23-01-2016,66,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,24-01-2016,63,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,25-01-2016,61,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,26-01-2016,68,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,27-01-2016,62,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,28-01-2016,72,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,29-01-2016,72,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,30-01-2016,66,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,31-01-2016,40,Good,Ozone,06-037-5005,17
California,Los Angeles,6,37,01-02-2016,47,Good,NO2,06-037-4008,16
California,Los Angeles,6,37,02-02-2016,52,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,03-02-2016,56,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,04-02-2016,58,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,05-02-2016,66,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,06-02-2016,55,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,07-02-2016,65,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,08-02-2016,87,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,09-02-2016,62,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,10-02-2016,68,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,11-02-2016,84,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,12-02-2016,90,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,13-02-2016,113,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
California,Los Angeles,6,37,14-02-2016,95,Moderate,PM2.5,06-037-4004,16
California,Los Angeles,6,37,15-02-2016,80,Moderate,NO2,06-037-5005,16
California,Los Angeles,6,37,16-02-2016,63,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,17-02-2016,55,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,18-02-2016,44,Good,Ozone,06-037-1201,17
California,Los Angeles,6,37,19-02-2016,55,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,20-02-2016,60,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,21-02-2016,74,Moderate,PM2.5,06-037-1103,17
California,Los Angeles,6,37,22-02-2016,69,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,23-02-2016,67,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,24-02-2016,55,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,25-02-2016,67,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,26-02-2016,70,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,27-02-2016,90,Moderate,Ozone,06-037-0016,17
California,Los Angeles,6,37,28-02-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,29-02-2016,109,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
California,Los Angeles,6,37,01-03-2016,134,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,17
California,Los Angeles,6,37,02-03-2016,124,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
California,Los Angeles,6,37,03-03-2016,86,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,04-03-2016,85,Moderate,PM2.5,06-037-1103,17
California,Los Angeles,6,37,05-03-2016,63,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,06-03-2016,45,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,07-03-2016,44,Good,Ozone,06-037-5005,16
